Unnamed: 0,id,tipo,titulo,calle,barrio,distrito,ciudad,area,precio,precio_por_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre_anunciante,ultima_actualizacion,tlf,url
49,89419172,Alquiler,Piso en calle Escritor Sánchez Moreno,Calle Escritor Sánchez Moreno,Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",1.450€/mes,"10,00 €/m²","['145 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Sin ascensor']",4 habitaciones,2 baños,PA-ESM1D,Profesional,CARLA VILLANUEVA,Anuncio actualizado el 31 de julio,34868350074,https://www.idealista.com/inmueble/89419172/
50,97524164,Alquiler,Piso en San Nicolás,Barrio San Nicolás,Distrito Centro,Murcia,"Área de Murcia, Murcia",,990€/mes,"5,50 €/m²","['180 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1970', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']",4 habitaciones,2 baños,08433,Profesional,ALQUILOTUCASA MURCIA1,Anuncio actualizado el 23 de agosto,34868350971,https://www.idealista.com/inmueble/97524164/
51,105596334,Alquiler,"Piso en paseo de Florencia, 7","Paseo de Florencia, 7",Ronda Sur,Sur,Murcia,"
Murcia, Murcia
",860€/mes,"9,56 €/m²","['90 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Trastero', 'Cocina sin equipar y casa sin amueblar', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,1311-24-ALQUILER,Profesional,inmopolt,Anuncio actualizado el 21 de agosto,34868350290,https://www.idealista.com/inmueble/105596334/
52,105772403,Alquiler,Piso en calle América,Calle América,Espinardo,Pedanías Norte,Murcia,"
Murcia, Murcia
",850€/mes,"8,95 €/m²","['95 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1983', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,1 baño,01330,Profesional,Soluciones Inmobiliarias 65,Anuncio actualizado el 22 de agosto,34868355773,https://www.idealista.com/inmueble/105772403/
53,105379501,Alquiler,Piso en La Paz,Barrio La Paz,Distrito Centro,Murcia,"Área de Murcia, Murcia",,850€/mes,"8,02 €/m²","['106 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1978', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,12188AD,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 8 de agosto,34868350047,https://www.idealista.com/inmueble/105379501/
54,105562998,Alquiler,Piso en calle Polo de Medina,Calle Polo de Medina,Catedral,Centro,Murcia,"
Murcia, Murcia
",1.200€/mes,"11,65 €/m²","['103 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación oeste', 'Construido en 1984', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,22334,Profesional,Corporación Inmobiliaria,Anuncio actualizado el 26 de julio,34868350663,https://www.idealista.com/inmueble/105562998/
55,105772063,Alquiler,Ático en calle Pedáneo José Sánchez Mompeán,Calle Pedáneo José Sánchez Mompeán,Ronda Sur,Sur,Murcia,"
Murcia, Murcia
",950€/mes,"9,50 €/m²","['100 m² construidos, 99 m² útiles', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,2 baños,105772063,Profesional,Gestycosta,Anuncio actualizado el 21 de agosto,34868350362,https://www.idealista.com/inmueble/105772063/
56,105037312,Alquiler,Piso en calle Desembojo,Calle Desembojo,San Antón,Centro,Murcia,"
Murcia, Murcia
",750€/mes,"11,54 €/m²","['65 m² construidos', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",2 habitaciones,1 baño,3000-000412-02,Profesional,"Alquiler Seguro, S.A.U.",Anuncio actualizado el 21 de agosto,34910775775,https://www.idealista.com/inmueble/105037312/
57,105775041,Alquiler,Piso en calle Actor Isidoro Máiquez,Calle Actor Isidoro Máiquez,Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",650€/mes,"9,29 €/m²","['70 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,1 baño,3000-000429-02,Profesional,"Alquiler Seguro, S.A.U.",Anuncio actualizado el 21 de agosto,34910775775,https://www.idealista.com/inmueble/105775041/
58,102264574,Alquiler,Piso en avenida constitucion,Avenida constitucion,Sucina,Campo de Murcia,Murcia,"
Murcia, Murcia
",500€/mes,"7,69 €/m²","['65 m² construidos, 60 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 3ª exterior', 'Con ascensor']",2 habitaciones,2 baños,102264574,Profesional,Gestycosta,Anuncio actualizado el 22 de agosto,34868350362,https://www.idealista.com/inmueble/102264574/
59,103042215,Alquiler,Piso en calle Arquitecto Emilio Piñe,Calle Arquitecto Emilio Piñe,Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",1.900€/mes,"19,00 €/m²","['100 m² construidos', '4 habitaciones', '4 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",4 habitaciones,4 baños,PA-PIÑERO2,Profesional,CARLA VILLANUEVA,Anuncio actualizado el 8 de agosto,34868350074,https://www.idealista.com/inmueble/103042215/
60,105773754,Alquiler,"Piso en Peñas Negras, 12","Peñas Negras, 12",Torreagüera,Pedanías Este,Murcia,"
Murcia, Murcia
",650€/mes,"7,22 €/m²","['90 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 2010', 'Cocina equipada y casa sin amueblar', 'Bajo exterior', 'Con ascensor']",2 habitaciones,2 baños,105773754,Profesional,CITYSOL MURCIA,Anuncio actualizado el 23 de agosto,34868350130,https://www.idealista.com/inmueble/105773754/
61,105778096,Alquiler,"Piso en calle Vista Alegre, 23","Calle Vista Alegre, 23",Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",700€/mes,"14,00 €/m²","['50 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']",2 habitaciones,1 baño,MUR-152,Profesional,Alquilofácil-Murcia central,Anuncio actualizado el 22 de agosto,34868350289,https://www.idealista.com/inmueble/105778096/
62,105680578,Alquiler,"Piso en avenida Río Segura, 1","Avenida Río Segura, 1",El Carmen,Sur,Murcia,"
Murcia, Murcia
",800€/mes,"5,33 €/m²","['150 m² construidos, 137 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur, este', 'Amueblado y cocina equipada', 'Planta 5ª exterior', 'Con ascensor']",4 habitaciones,2 baños,105680578,Profesional,Andrés Inmohogar,Anuncio actualizado el 19 de agosto,34868355112,https://www.idealista.com/inmueble/105680578/
63,104905278,Alquiler,Piso en calle Escritor Jerónimo Tristante,Calle Escritor Jerónimo Tristante,Espinardo,Pedanías Norte,Murcia,"
Murcia, Murcia
",700€/mes,"8,75 €/m²","['80 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,3000-000217-02,Profesional,"Alquiler Seguro, S.A.U.",Anuncio actualizado el 14 de agosto,34910775775,https://www.idealista.com/inmueble/104905278/
64,105464708,Alquiler,"Piso en calle Doctor Fleming, 8","Calle Doctor Fleming, 8",San Lorenzo,Centro,Murcia,"
Murcia, Murcia
",850€/mes,"12,14 €/m²","['70 m² construidos', '3 habitaciones', '1 baño', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,1 baño,105464708,Profesional,Centronova,Anuncio actualizado el 23 de agosto,34868350101,https://www.idealista.com/inmueble/105464708/
65,96137690,Alquiler,Casa o chalet independiente en Borax,Borax,Baños y Mendigo,Campo de Murcia,Murcia,"
Murcia, Murcia
",1.550€/mes,"10,69 €/m²","['Casa o chalet independiente', '1 planta', '145 m² construidos, 144 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 440 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2006', 'Calefacción central: Gas']",1 planta,"145 m² construidos, 144 m² útiles",Ev Spenser,Profesional,Spanish Home 4 U,Anuncio actualizado el 15 de agosto,34868355657,https://www.idealista.com/inmueble/96137690/
66,98229866,Alquiler,Piso en calle Cortes,Calle Cortes,San Pedro,Centro,Murcia,"
Murcia, Murcia
",670€/mes,"10,63 €/m²","['63 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 1ª exterior', 'Sin ascensor']",2 habitaciones,1 baño,CG-72059-0001,Profesional,Solvia Inmobiliaria,Anuncio actualizado el 9 de agosto,34965023464,https://www.idealista.com/inmueble/98229866/
67,105676636,Alquiler,Piso en avenida de los Jerónimos,Avenida de los Jerónimos,La Ñora,Pedanías Oeste,Murcia,"
Murcia, Murcia
",850€/mes,"7,08 €/m²","['120 m² construidos, 107 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,ALP59,Profesional,Expoviviendas,Anuncio actualizado el 13 de agosto,34868350855,https://www.idealista.com/inmueble/105676636/
68,105597913,Alquiler,Piso en calle Rector Francisco Sabater,Calle Rector Francisco Sabater,Cabezo de Torres,Pedanías Norte,Murcia,"
Murcia, Murcia
",800€/mes,"7,02 €/m²","['114 m² construidos, 104 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2007', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",4 habitaciones,2 baños,8565,Profesional,Angel Sanchez,Anuncio actualizado el 23 de agosto,34868350019,https://www.idealista.com/inmueble/105597913/
69,105727330,Alquiler,"Piso en avenida Intendente Jorge Palacios, 6","Avenida Intendente Jorge Palacios, 6",Vistabella,Centro,Murcia,"
Murcia, Murcia
",1.000€/mes,"10,53 €/m²","['95 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Bajo exterior', 'Con ascensor']",3 habitaciones,2 baños,1320-24-ALQUILER,Profesional,inmopolt,Anuncio actualizado el 14 de agosto,34868350290,https://www.idealista.com/inmueble/105727330/
70,105659867,Alquiler,Chalet adosado en avenida Ricardo Gómez s/n,Avenida Ricardo Gómez s/n,Los Martínez del Puerto,Campo de Murcia,Murcia,"
Murcia, Murcia
",1.100€/mes,"3,68 €/m²","['Chalet adosado', '2 plantas', '299 m² construidos', '5 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2013', 'Amueblado y cocina equipada', 'Calefacción central']",2 plantas,299 m² construidos,1316-24-ALQUILER,Profesional,inmopolt,Anuncio actualizado el 6 de agosto,34868350290,https://www.idealista.com/inmueble/105659867/
71,104971358,Alquiler,"Chalet adosado en calle Párroco Andrés Zapata, 32","Calle Párroco Andrés Zapata, 32",Churra,Pedanías Norte,Murcia,"
Murcia, Murcia
",1.000€/mes,"4,17 €/m²","['Chalet adosado', '3 plantas', '240 m² construidos', '5 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada']",3 plantas,240 m² construidos,104971358,Profesional,Inmobiliaria Espinardo,Anuncio actualizado el 26 de julio,34868355026,https://www.idealista.com/inmueble/104971358/
72,105763356,Alquiler,"Piso en calle Santa Rosa, 4","Calle Santa Rosa, 4",Santiago el Mayor,Sur,Murcia,"
Murcia, Murcia
",600€/mes,"6,67 €/m²","['90 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Cocina equipada y casa sin amueblar', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Sin ascensor']",3 habitaciones,1 baño,105763356,Profesional,Andrés Inmohogar,Anuncio actualizado el 19 de agosto,34868355112,https://www.idealista.com/inmueble/105763356/
73,105701828,Alquiler,Piso en calle Vista Alegre,Calle Vista Alegre,Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",700€/mes,"11,67 €/m²","['60 m² construidos, 55 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Bajo exterior', 'Sin ascensor']",1 habitación,1 baño,OA-VA26-BJB,Profesional,CARLA VILLANUEVA,Anuncio actualizado el 8 de agosto,34868350074,https://www.idealista.com/inmueble/105701828/
74,104608167,Alquiler,Piso en Guadalupe,Barrio Guadalupe,Distrito Pedanías Oeste,Murcia,"Área de Murcia, Murcia",,750€/mes,"7,50 €/m²","['100 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Orientación este, oeste', 'Construido en 2019', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,12153JL,Profesional,VIVENTA GRUPO INMOBILIARIO,Anuncio actualizado el 2 de julio,34868350047,https://www.idealista.com/inmueble/104608167/
75,103535315,Alquiler,Piso en San Juan,Barrio San Juan,Distrito Centro,Murcia,"Área de Murcia, Murcia",,900€/mes,"9,09 €/m²","['99 m² construidos', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1987', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,1 baño,INP05860,Profesional,"INPROE ""ASESORES INMOBILIARIOS""",Anuncio actualizado el 19 de agosto,34868350643,https://www.idealista.com/inmueble/103535315/
76,105681057,Alquiler,"Piso en ronda Norte, 16","Ronda Norte, 16",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",1.000€/mes,"7,69 €/m²","['130 m² construidos, 125 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 5ª exterior', 'Con ascensor']",4 habitaciones,2 baños,105681057,Profesional,natalia pujante,Anuncio actualizado el 8 de agosto,34868350423,https://www.idealista.com/inmueble/105681057/
77,104771829,Alquiler,Casa o chalet independiente en calle Agata,Calle Agata,Baños y Mendigo,Campo de Murcia,Murcia,"
Murcia, Murcia
",1.650€/mes,"9,71 €/m²","['Casa o chalet independiente', '1 planta', '170 m² construidos, 165 m² útiles', '3 habitaciones', '2 baños', 'Parcela de 460 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 2006', 'Amueblado y cocina equipada', 'Calefacción individual: Gas natural']",1 planta,"170 m² construidos, 165 m² útiles",EV JON,Profesional,Spanish Home 4 U,Anuncio actualizado el 19 de junio,34868355657,https://www.idealista.com/inmueble/104771829/
78,92733710,Alquiler,Casa o chalet independiente en Zafiro,Zafiro,Baños y Mendigo,Campo de Murcia,Murcia,"
Murcia, Murcia
",1.600€/mes,"10,32 €/m²","['Casa o chalet independiente', '1 planta', '155 m² construidos, 145 m² útiles', '3 habitaciones', '2 baños', 'Parcela de 400 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 2006', 'Amueblado y cocina equipada', 'Calefacción central: Gas']",1 planta,"155 m² construidos, 145 m² útiles",EV PFZaf,Profesional,Spanish Home 4 U,Anuncio actualizado el 23 de junio,34868355657,https://www.idealista.com/inmueble/92733710/
79,97777205,Alquiler,Piso en calle Doctor Jose Tapia Sanz,Calle Doctor Jose Tapia Sanz,La Fama,Centro,Murcia,"
Murcia, Murcia
",1.005€/mes,"5,91 €/m²","['170 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,CH-73456-0001,Profesional,Solvia Inmobiliaria,Anuncio actualizado el 3 de agosto,34965023464,https://www.idealista.com/inmueble/97777205/
80,105658070,Alquiler,"Estudio en calle Mayor, 54","Calle Mayor, 54",La Ñora,Pedanías Oeste,Murcia,"
Murcia, Murcia
",700€/mes,"46,67 €/m²","['15 m² construidos, 12 m² útiles', '40 habitaciones', '40 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Orientación este, oeste', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",40 habitaciones,40 baños,Puj00313,Profesional,Inmobiliaria Pujante,Anuncio actualizado el 20 de agosto,34868350423,https://www.idealista.com/inmueble/105658070/
81,105167378,Alquiler,"Estudio en calle los Rosaos, 2","Calle los Rosaos, 2",Urb. TEMPLA I,Barrio Guadalupe,Distrito Pedanías Oeste,"
Murcia
",800€/mes,"12,31 €/m²","['65 m² construidos', 'Sin habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2023', 'Amueblado y cocina equipada', 'Bajo exterior', 'Con ascensor']",Sin habitación,1 baño,BT017T1,Profesional,BARAKA PROPERTIES,Anuncio actualizado el 13 de agosto,34868355679,https://www.idealista.com/inmueble/105167378/
